merchant_plazainfo.plazaid,merchant_plazainfo.plazaname,merchant_plazainfo.plazacode,merchant_plazainfo.plazanameshort,merchant_plazainfo.areaid,merchant_plazainfo.opendate,merchant_plazainfo.shooppingceterarea,merchant_plazainfo.mainstorearea,merchant_plazainfo.innerpedestrianarea,merchant_plazainfo.areaofpark,merchant_plazainfo.shoppingceterprakcount,merchant_plazainfo.plazarechargetype,merchant_plazainfo.leasesystemid,merchant_plazainfo.propertysystemid,merchant_plazainfo.customsalessystemid,merchant_plazainfo.customercomplaintssystemid,merchant_plazainfo.othersystemid1,merchant_plazainfo.othersystemid2,merchant_plazainfo.othersystemid3,merchant_plazainfo.listindex,merchant_plazainfo.weatherregion,merchant_plazainfo.weatherurl,merchant_plazainfo.startworktimeam,merchant_plazainfo.guittingtimeam,merchant_plazainfo.startworktimepm,merchant_plazainfo.guittingtimepm,merchant_plazainfo.ledword,merchant_plazainfo.dmbword,merchant_plazainfo.monday_bg,merchant_plazainfo.monday_end,merchant_plazainfo.tuesday_bg,merchant_plazainfo.tuesday_end,merchant_plazainfo.wednesday_bg,merchant_plazainfo.wednesday_end,merchant_plazainfo.thursday_bg,merchant_plazainfo.thursday_end,merchant_plazainfo.friday_bg,merchant_plazainfo.friday_end,merchant_plazainfo.saturday_bg,merchant_plazainfo.saturday_end,merchant_plazainfo.sunday_bg,merchant_plazainfo.sunday_end
000000000000000000000000000001001384,咸阳丽彩万达广场,XYLC,,5520,2017-01-20 00:00:00.0,0,0,0,0,0,2,1001384,1001384,1001384,,,,,0,咸阳,http://m.weather.com.cn/atad/101110200.html,,,,,200,200,2017-01-13 10:00:00.0,2017-01-13 22:00:00.0,2017-01-13 10:00:00.0,2017-01-13 22:00:00.0,2017-01-13 10:00:00.0,2017-01-13 22:00:00.0,2017-01-13 10:00:00.0,2017-01-13 22:00:00.0,2017-01-13 10:00:00.0,2017-01-13 22:00:00.0,2017-01-13 10:00:00.0,2017-01-13 22:00:00.0,2017-01-13 10:00:00.0,2017-01-13 22:00:00.0
000000000000000000000000000001001156,柳州柳南万达广场,LZLN,,5465,2016-12-31 00:00:00.0,0,0,0,0,0,3,1001156,1001156,1001156,,,,,0,柳州,http://m.weather.com.cn/atad/101300301.html,,,,,200,200,2016-12-26 10:00:00.0,2016-12-26 22:00:00.0,2016-12-26 10:00:00.0,2016-12-26 22:00:00.0,2016-12-26 10:00:00.0,2016-12-26 22:00:00.0,2016-12-26 10:00:00.0,2016-12-26 22:00:00.0,2016-12-26 10:00:00.0,2016-12-26 22:30:00.0,2016-12-26 10:00:00.0,2016-12-26 22:30:00.0,2016-12-26 10:00:00.0,2016-12-26 22:00:00.0
000000000000000000000000000001001684,西双版纳酒吧街,XSBNJBJ,,0,2015-12-18 00:00:00.0,,,,,,,1001684,1001684,1001684,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001704,南昌万达城酒吧街,NCWDCJBJ,,5560,2017-09-08 00:00:00.0,0,0,0,0,0,3,1001704,1001704,1001704,,,,,0,新建,http://m.weather.com.cn/atad/101240102.html,,,,,0,200,2017-10-27 09:00:00.0,2017-10-27 22:00:00.0,2017-10-27 09:00:00.0,2017-10-27 22:00:00.0,2017-10-27 09:00:00.0,2017-10-27 22:00:00.0,2017-10-27 09:00:00.0,2017-10-27 22:00:00.0,2017-10-27 09:00:00.0,2017-10-27 22:00:00.0,2017-10-27 09:00:00.0,2017-10-27 23:00:00.0,2017-10-27 09:00:00.0,2017-10-27 23:00:00.0
000000000000000000000000000001001664,合肥万达城酒吧街,HFJBJ,,5561,2016-09-24 00:00:00.0,,,,,,,1001664,1001664,1001664,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001151,抚州万达广场,FZ,,5462,2017-06-16 00:00:00.0,0,0,0,0,0,3,1001151,1001151,1001151,,,,,0,抚州,http://m.weather.com.cn/atad/101240401.html,,,,,200,200,2017-06-11 10:00:00.0,2017-06-11 22:00:00.0,2017-06-11 10:00:00.0,2017-06-11 22:00:00.0,2017-06-11 10:00:00.0,2017-06-11 22:00:00.0,2017-06-11 10:00:00.0,2017-06-11 22:00:00.0,2017-06-11 10:00:00.0,2017-06-11 22:00:00.0,2017-06-11 10:00:00.0,2017-06-11 22:00:00.0,2017-06-11 10:00:00.0,2017-06-11 22:00:00.0
000000000000000000000000000001001807,嘉兴龙鼎万达广场,JXLD,,5603,2018-05-25 00:00:00.0,0,0,0,0,0,3,1001807,1001807,1001807,8a47d2f662e972970162fba9571d3f63,,,,0,嘉兴,http://m.weather.com.cn/atad/101210301.html,,,,,200,200,2018-05-15 10:00:00.0,2018-05-15 22:00:00.0,2018-05-15 10:00:00.0,2018-05-15 22:00:00.0,2018-05-15 10:00:00.0,2018-05-15 22:00:00.0,2018-05-15 10:00:00.0,2018-05-15 22:00:00.0,2018-05-15 10:00:00.0,2018-05-15 22:30:00.0,2018-05-15 10:00:00.0,2018-05-15 22:30:00.0,2018-05-15 10:00:00.0,2018-05-15 22:00:00.0
000000000000000000000000000001001808,泸州万达广场,LZ,,5609,2018-06-01 00:00:00.0,0,0,0,0,0,3,1001808,1001808,1001808,,,,,0,泸州,http://m.weather.com.cn/atad/101271001.html,,,,,200,200,2018-05-22 10:00:00.0,2018-05-22 22:00:00.0,2018-05-22 10:00:00.0,2018-05-22 22:00:00.0,2018-05-22 10:00:00.0,2018-05-22 22:00:00.0,2018-05-22 10:00:00.0,2018-05-22 22:00:00.0,2018-05-22 10:00:00.0,2018-05-22 22:30:00.0,2018-05-22 10:00:00.0,2018-05-22 22:30:00.0,2018-05-22 10:00:00.0,2018-05-22 22:00:00.0
000000000000000000000000000001001821,中信泰富万达广场,ZXTF,,0,2018-10-01 00:00:00.0,,,,,,,1001821,1001821,1001821,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001824,许昌万达广场,XC,,0,2018-10-26 00:00:00.0,,,,,,,1001824,1001824,1001824,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001831,开封万达广场,KF,,0,2018-09-28 00:00:00.0,,,,,,,1001831,1001831,1001831,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001832,淮南万达广场,HN,,0,2018-09-07 00:00:00.0,,,,,,,1001832,1001832,1001832,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001838,南昌青山湖万达广场,NCQSH,,0,2018-12-21 00:00:00.0,,,,,,,1001838,1001838,1001838,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001818,乌鲁木齐高新区万达广场,WLMQGXQ,,0,2018-09-21 00:00:00.0,,,,,,,1001818,1001818,1001818,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001812,淮北万达广场,HB,,0,2018-09-28 00:00:00.0,,,,,,,1001812,1001812,1001812,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001813,商丘睢阳万达广场,SQJY,,5572,2018-07-06 00:00:00.0,,,,,,,1001813,1001813,1001813,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001815,绥化万达广场,SH,,0,2018-09-30 00:00:00.0,,,,,,,1001815,1001815,1001815,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001816,江门新会万达广场,JMXH,,0,2018-08-24 00:00:00.0,,,,,,,1001816,1001816,1001816,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001819,长治万达广场,CZ,,0,2018-09-22 00:00:00.0,,,,,,,1001819,1001819,1001819,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001820,鄂尔多斯万达广场,EEDS,,0,2019-09-30 00:00:00.0,,,,,,,1001820,1001820,1001820,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001833,重庆沙坪坝万达广场,ZQSPB,,0,2018-11-30 00:00:00.0,,,,,,,1001833,1001833,1001833,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001837,玉林万达广场,YL,,0,2019-06-28 00:00:00.0,,,,,,,1001837,1001837,1001837,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001843,广州新塘万达广场,GZXT,,0,2018-12-28 00:00:00.0,,,,,,,1001843,1001843,1001843,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001844,玉溪万达广场,YX,,0,2019-12-27 00:00:00.0,,,,,,,1001844,1001844,1001844,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001846,贵港万达广场,GG,,0,2018-12-29 00:00:00.0,,,,,,,1001846,1001846,1001846,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001817,眉山万达广场,MS,,5610,2018-07-27 00:00:00.0,,,,,,,1001817,1001817,1001817,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001822,福建南平万达广场,FJNP,,5607,2018-09-21 00:00:00.0,,,,,,,1001822,1001822,1001822,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001823,武威万达广场,WW,,0,2018-10-19 00:00:00.0,,,,,,,1001823,1001823,1001823,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001829,菏泽万达广场,HZ,,0,2018-11-16 00:00:00.0,,,,,,,1001829,1001829,1001829,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001836,宜宾万达广场,YB,,0,2018-12-21 00:00:00.0,,,,,,,1001836,1001836,1001836,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001839,榆林万达广场,YL,,0,2018-12-22 00:00:00.0,,,,,,,1001839,1001839,1001839,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001804,鹤壁淇滨万达广场,HBQB,,5571,2018-06-22 00:00:00.0,,,,,,,1001804,1001804,1001804,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001805,奉化万达广场,NBFH,,5579,2018-05-26 00:00:00.0,0,0,0,0,0,3,1001805,1001805,1001805,,,,,0,奉化,http://m.weather.com.cn/atad/101210405.html,,,,,200,200,2018-05-17 10:00:00.0,2018-05-17 22:00:00.0,2018-05-17 10:00:00.0,2018-05-17 22:00:00.0,2018-05-17 10:00:00.0,2018-05-17 22:00:00.0,2018-05-17 10:00:00.0,2018-05-17 22:00:00.0,2018-05-17 10:00:00.0,2018-05-17 22:30:00.0,2018-05-17 10:00:00.0,2018-05-17 22:30:00.0,2018-05-17 10:00:00.0,2018-05-17 22:00:00.0
000000000000000000000000000001001811,阜新万达广场,FX,,0,2018-08-10 00:00:00.0,,,,,,,1001811,1001811,1001811,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001826,邢台万达广场,XT,,0,2018-11-02 00:00:00.0,,,,,,,1001826,1001826,1001826,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001828,本溪万达广场,BX,,0,2018-12-21 00:00:00.0,,,,,,,1001828,1001828,1001828,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001830,运城万达广场,YC,,0,2018-12-28 00:00:00.0,,,,,,,1001830,1001830,1001830,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001834,江苏宿迁万达广场,JSSQ,,0,2018-12-07 00:00:00.0,,,,,,,1001834,1001834,1001834,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001004,山东泰安万达广场,SDTA,,5409,2015-08-21 00:00:00.0,0,50272,0,0,0,3,1001004,1001004,1001004,750916324,,,,0,青岛,http://m.weather.com.cn/atad/101120201.html,,,,,100,100,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0
000000000000000000000000000001001005,大连开发区万达广场,DLKFQ,,3029,2015-08-29 00:00:00.0,0,51940,0,0,0,3,1001005,1001005,1001005,882639903,,,,0,金州,http://m.weather.com.cn/atad/101070203.html,,,,,200,200,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0
000000000000000000000000000001001006,阜阳颍州万达广场,FY*Z,,5415,2015-08-29 00:00:00.0,0,46257,0,0,0,3,1001006,1001006,1001006,786166164,,,,0,阜阳,http://m.weather.com.cn/atad/101220801.html,,,,,200,200,2016-04-15 09:30:00.0,2016-04-15 21:30:00.0,2016-04-15 09:30:00.0,2016-04-15 21:30:00.0,2016-04-15 09:30:00.0,2016-04-15 21:30:00.0,2016-04-15 09:30:00.0,2016-04-15 21:30:00.0,2016-04-15 09:30:00.0,2016-04-15 21:30:00.0,2016-04-15 09:30:00.0,2016-04-15 21:30:00.0,2016-04-15 09:30:00.0,2016-04-15 21:30:00.0
000000000000000000000000000001001010,东莞厚街万达广场,D*HJ,,5417,2015-11-06 00:00:00.0,0,44411,0,0,0,3,1001010,1001010,1001010,831775994,,,,0,东莞,http://m.weather.com.cn/atad/101281601.html,,,,,200,200,2016-04-14 10:00:00.0,2016-04-14 22:00:00.0,2016-04-14 10:00:00.0,2016-04-14 22:00:00.0,2016-04-14 10:00:00.0,2016-04-14 22:00:00.0,2016-04-14 10:00:00.0,2016-04-14 22:00:00.0,2016-04-14 10:00:00.0,2016-04-14 22:30:00.0,2016-04-14 10:00:00.0,2016-04-14 22:30:00.0,2016-04-14 10:00:00.0,2016-04-14 22:00:00.0
000000000000000000000000000001000985,东营万达广场,DY,,2919,2015-08-15 00:00:00.0,0,47000,0,0,0,3,1000985,1000985,1000985,658722648,,,,0,东营,http://m.weather.com.cn/atad/101121201.html,,,,,200,200,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0
000000000000000000000000000001001012,柳州城中万达广场,LZCZ,,5419,2015-11-27 00:00:00.0,0,0,0,0,0,3,1001012,1001012,1001012,607883457,,,,0,柳州,http://m.weather.com.cn/atad/101300301.html,,,,,200,200,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0
000000000000000000000000000001000984,陕西渭南万达广场,SXWN,,2895,2015-08-07 00:00:00.0,0,40230,0,0,0,3,1000984,1000984,1000984,599700425,,,,0,渭南,http://m.weather.com.cn/atad/101110501.html,,,,,200,200,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:30:00.0,2016-04-15 10:00:00.0,2016-04-15 22:30:00.0,2016-04-15 10:00:00.0,2016-04-15 22:30:00.0
000000000000000000000000000001001007,佳木斯万达广场,JMS,,5411,2015-09-12 00:00:00.0,0,41875,0,0,0,3,1001007,1001007,1001007,624055733,,,,0,佳木斯,http://m.weather.com.cn/atad/101050401.html,,,,,200,200,2015-09-10 09:30:00.0,2015-09-10 21:30:00.0,2015-09-10 09:30:00.0,2015-09-10 21:30:00.0,2015-09-10 09:30:00.0,2015-09-10 21:30:00.0,2015-09-10 09:30:00.0,2015-09-10 21:30:00.0,2015-09-10 09:30:00.0,2015-09-10 21:30:00.0,2015-09-10 09:30:00.0,2015-09-10 21:30:00.0,2015-09-10 09:30:00.0,2015-09-10 21:30:00.0
000000000000000000000000000001001008,太原龙湖万达广场,TYLH,,5414,2015-09-30 00:00:00.0,0,66564,0,0,0,3,1001008,1001008,1001008,66761,,,,0,太原,http://m.weather.com.cn/atad/101100101.html,,,,,200,200,2015-09-29 10:00:00.0,2015-09-29 17:00:00.0,2015-09-29 10:00:00.0,2015-09-29 17:00:00.0,2015-09-29 10:00:00.0,2015-09-29 17:00:00.0,2015-09-29 10:00:00.0,2015-09-29 17:00:00.0,2015-09-29 10:00:00.0,2015-09-29 17:00:00.0,2015-09-29 10:00:00.0,2015-09-29 17:00:00.0,2015-09-29 10:00:00.0,2015-09-29 17:00:00.0
000000000000000000000000000001001011,德州万达广场,DZ,,5418,2015-11-06 00:00:00.0,0,47200,0,0,0,3,1001011,1001011,1001011,721010398,,,,0,德州,http://m.weather.com.cn/atad/101120401.html,,,,,200,200,2015-10-26 09:30:00.0,2015-10-26 22:00:00.0,2015-10-26 09:30:00.0,2015-10-26 22:00:00.0,2015-10-26 09:30:00.0,2015-10-26 22:00:00.0,2015-10-26 09:30:00.0,2015-10-26 22:00:00.0,2015-10-26 09:30:00.0,2015-10-26 22:30:00.0,2015-10-26 09:30:00.0,2015-10-26 22:30:00.0,2015-10-26 09:30:00.0,2015-10-26 22:30:00.0
000000000000000000000000000001001009,重庆巴南万达广场,CQBN,,5416,2015-10-30 00:00:00.0,0,48641,0,0,0,3,1001009,1001009,1001009,855627992,,,,0,巴南,http://m.weather.com.cn/atad/101040900.html,,,,,200,200,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0
000000000000000000000000000001001204,大连万达中心,DLWDZX,,736,,,,,,,,1001204,1001204,1001204,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001425,金沙洲万达广场,JSZ,,5518,2017-06-30 00:00:00.0,0,0,0,0,0,3,1001425,1001425,1001425,,,,,0,南海,http://m.weather.com.cn/atad/101280803.html,,,,,200,200,2017-06-16 10:00:00.0,2017-06-16 22:00:00.0,2017-06-16 10:00:00.0,2017-06-16 22:00:00.0,2017-06-16 10:00:00.0,2017-06-16 22:00:00.0,2017-06-16 10:00:00.0,2017-06-16 22:00:00.0,2017-06-16 10:00:00.0,2017-06-16 22:30:00.0,2017-06-16 10:00:00.0,2017-06-16 22:30:00.0,2017-06-16 10:00:00.0,2017-06-16 22:00:00.0
000000000000000000000000000001001424,乌鲁木齐德汇万达广场,WLMQDH,,5523,2018-01-28 00:00:00.0,0,0,0,0,0,3,1001424,1001424,1001424,8a47d2cb5c7d4e21015c8bffa5f11996,,,,0,乌鲁木齐,http://m.weather.com.cn/atad/101130101.html,,,,,500,500,2018-01-28 10:00:00.0,2018-01-28 19:30:00.0,2018-01-28 10:00:00.0,2018-01-28 19:30:00.0,2018-01-28 10:00:00.0,2018-01-28 19:30:00.0,2018-01-28 10:00:00.0,2018-01-28 19:30:00.0,2018-01-28 10:00:00.0,2018-01-28 19:30:00.0,2018-01-28 10:00:00.0,2018-01-28 19:30:00.0,2018-01-28 10:00:00.0,2018-01-28 19:30:00.0
000000000000000000000000000001001564,大连甘井子万达广场,DLGJZ,,5525,2017-09-29 00:00:00.0,0,0,0,0,0,3,1001564,1001564,1001564,,,,,0,大连,http://m.weather.com.cn/atad/101070201.html,,,,,200,200,2017-09-22 08:30:00.0,2017-09-22 17:30:00.0,2017-09-22 08:30:00.0,2017-09-22 17:30:00.0,2017-09-22 08:30:00.0,2017-09-22 17:30:00.0,2017-09-22 08:30:00.0,2017-09-22 17:30:00.0,2017-09-22 08:30:00.0,2017-09-22 17:30:00.0,2017-09-22 08:30:00.0,2017-09-22 17:30:00.0,2017-09-22 08:30:00.0,2017-09-22 17:30:00.0
000000000000000000000000000001001149,湖州万达广场,HZ,,5461,2016-12-29 00:00:00.0,0,0,0,0,0,3,1001149,1001149,1001149,,,,,0,湖州,http://m.weather.com.cn/atad/101210201.html,,,,,200,200,2016-12-29 10:00:00.0,2016-12-29 22:00:00.0,2016-12-29 10:00:00.0,2016-12-29 22:00:00.0,2016-12-29 10:00:00.0,2016-12-29 22:00:00.0,2016-12-29 10:00:00.0,2016-12-29 22:00:00.0,2016-12-29 10:00:00.0,2016-12-29 22:00:00.0,2016-12-29 10:00:00.0,2016-12-29 22:00:00.0,2016-12-29 10:00:00.0,2016-12-29 22:00:00.0
000000000000000000000000000001001784,晋江古厝万达广场,JJGC,,0,2018-04-02 00:00:00.0,,,,,,,1001784,1001784,1001784,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001785,延安万达广场,YA,,5577,2018-02-09 00:00:00.0,0,0,0,0,0,3,1001785,1001785,1001785,,,,,0,延安,http://m.weather.com.cn/atad/101110300.html,,,,,200,200,2018-01-31 09:00:00.0,2018-01-31 17:30:00.0,2018-01-31 09:00:00.0,2018-01-31 17:30:00.0,2018-01-31 09:00:00.0,2018-01-31 17:30:00.0,2018-01-31 09:00:00.0,2018-01-31 17:30:00.0,2018-01-31 09:00:00.0,2018-01-31 17:30:00.0,2018-01-31 09:00:00.0,2018-01-31 17:30:00.0,2018-01-31 09:00:00.0,2018-01-31 17:30:00.0
000000000000000000000000000001001840,南京溧水万达广场,NJLS,,0,2018-09-28 00:00:00.0,,,,,,,1001840,1001840,1001840,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001841,泉州星光耀万达广场,QZXGY,,0,2018-12-22 00:00:00.0,,,,,,,1001841,1001841,1001841,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001842,张家港万达广场,ZJG,,0,2018-12-28 00:00:00.0,,,,,,,1001842,1001842,1001842,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001806,东营东城万达广场,DYDC,,5586,2018-07-12 00:00:00.0,0,0,0,0,0,3,1001806,1001806,1001806,,,,,0,东营,http://m.weather.com.cn/atad/101121201.html,,,,,200,200,2018-05-29 10:00:00.0,2018-05-29 22:00:00.0,2018-05-29 10:00:00.0,2018-05-29 22:00:00.0,2018-05-29 10:00:00.0,2018-05-29 22:00:00.0,2018-05-29 10:00:00.0,2018-05-29 22:00:00.0,2018-05-29 10:00:00.0,2018-05-29 22:00:00.0,2018-05-29 10:00:00.0,2018-05-29 22:00:00.0,2018-05-29 10:00:00.0,2018-05-29 22:00:00.0
000000000000000000000000000001001809,南京仙林万达茂,NJXLWDM,,5592,2018-06-01 00:00:00.0,0,0,0,0,0,3,1001809,1001809,1001809,8a47d2f6632bb1c601633ea92695414e,,,,0,南京,http://m.weather.com.cn/atad/101190101.html,,,,,200,200,2018-05-25 10:00:00.0,2018-05-25 22:00:00.0,2018-05-25 10:00:00.0,2018-05-25 22:00:00.0,2018-05-25 10:00:00.0,2018-05-25 22:00:00.0,2018-05-25 10:00:00.0,2018-05-25 22:00:00.0,2018-05-25 10:00:00.0,2018-05-25 22:30:00.0,2018-05-25 09:30:00.0,2018-05-25 22:30:00.0,2018-05-25 09:30:00.0,2018-05-25 22:00:00.0
000000000000000000000000000001001810,包头九原万达广场,BTJY,,5598,2018-08-17 00:00:00.0,,,,,,,1001810,1001810,1001810,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001825,成都龙泉驿万达广场,CDLQY,,0,2018-10-26 00:00:00.0,,,,,,,1001825,1001825,1001825,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001827,合肥巢湖万达广场,HFCH,,0,2018-11-02 00:00:00.0,,,,,,,1001827,1001827,1001827,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001845,潍坊寿光万达广场,WFSG,,0,2018-12-29 00:00:00.0,,,,,,,1001845,1001845,1001845,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001286,大连庄河万达广场,DLZH,,5488,2017-08-18 00:00:00.0,0,0,0,0,0,3,1001286,1001286,1001286,,,,,0,庄河,http://m.weather.com.cn/atad/101070207.html,,,,,200,200,2017-08-13 08:30:00.0,2017-08-13 17:30:00.0,2017-08-13 08:30:00.0,2017-08-13 17:30:00.0,2017-08-13 08:30:00.0,2017-08-13 17:30:00.0,2017-08-13 08:30:00.0,2017-08-13 17:30:00.0,2017-08-13 08:30:00.0,2017-08-13 17:30:00.0,2017-08-13 08:30:00.0,2017-08-13 17:30:00.0,2017-08-13 08:30:00.0,2017-08-13 17:30:00.0
000000000000000000000000000001001627,衡阳万达广场,HY,,5558,2017-09-29 00:00:00.0,0,0,0,0,0,1,1001627,1001627,1001627,,,,,0,衡阳,http://m.weather.com.cn/atad/101250401.html,,,,,200,200,2017-09-19 10:00:00.0,2017-09-19 22:00:00.0,2017-09-19 10:00:00.0,2017-09-19 22:00:00.0,2017-09-19 10:00:00.0,2017-09-19 22:00:00.0,2017-09-19 10:00:00.0,2017-09-19 22:00:00.0,2017-09-19 10:00:00.0,2017-09-19 22:30:00.0,2017-09-19 10:00:00.0,2017-09-19 22:30:00.0,2017-09-19 10:00:00.0,2017-09-19 22:00:00.0
000000000000000000000000000001001864,青岛东方影都酒吧街,QDDFYDJBJ,,0,2018-04-28 00:00:00.0,,,,,,,1001864,1001864,1001864,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001630,曲靖万达广场,QJ,,5531,2017-10-27 00:00:00.0,0,0,0,0,0,3,1001630,1001630,1001630,,,,,0,曲靖,http://m.weather.com.cn/atad/101290401.html,,,,,200,200,2017-10-21 10:00:00.0,2017-10-21 22:00:00.0,2017-10-21 10:00:00.0,2017-10-21 22:00:00.0,2017-10-21 10:00:00.0,2017-10-21 22:00:00.0,2017-10-21 10:00:00.0,2017-10-21 22:00:00.0,2017-10-21 10:00:00.0,2017-10-21 22:00:00.0,2017-10-21 10:00:00.0,2017-10-21 22:30:00.0,2017-10-21 10:00:00.0,2017-10-21 22:30:00.0
000000000000000000000000000001001631,酒泉万达广场,JQ,,5552,2017-11-10 00:00:00.0,0,0,0,0,0,3,1001631,1001631,1001631,,,,,0,酒泉,http://m.weather.com.cn/atad/101160801.html,,,,,200,200,2017-11-20 10:00:00.0,2017-11-20 21:30:00.0,2017-11-20 10:00:00.0,2017-11-20 21:30:00.0,2017-11-20 10:00:00.0,2017-11-20 21:30:00.0,2017-11-20 10:00:00.0,2017-11-20 21:30:00.0,2017-11-20 10:00:00.0,2017-11-20 22:30:00.0,2017-11-20 10:00:00.0,2017-11-20 22:30:00.0,2017-11-20 10:00:00.0,2017-11-20 22:30:00.0
